"","year","agency_code","agency_level","designation_Type","name","county","street_addr","street_addr2","city","state","zip","phone","url","super_name","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","esea","stem","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","AAVC","AGNR","ARCH","BMA","CD","EDUC","FINA","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"850",2019,"600312","SCH","P","William Amos Hough High","Mecklenburg","12420 Bailey Rd",NA,"Cornelius","NC",28031,"980-344-0514","https://williamamoshoughhighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2552,1508,59.09,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"851",2019,"600313","SCH","P","Bailey Middle","Mecklenburg","11900 Bailey Rd",NA,"Cornelius","NC",28031,"980-343-1068","https://baileymiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1719,1055,61.37,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"852",2019,"600317","SCH","P","Whitewater Middle","Mecklenburg","10201 Running Rapids Rd",NA,"Charlotte","NC",28214,"980-344-3400","https://whitewatermiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,762,749,98.29,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"853",2019,"600319","SCH","P","Berryhill School","Mecklenburg","10501 Windy Grove Rd",NA,"Charlotte","NC",28278,"980-343-6100","https://berryhillschool.wearecms.com",NA,"I","600LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,216,112,51.85,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"854",2019,"600333","SCH","P","Carmel Middle","Mecklenburg","5001 Camilla Dr",NA,"Charlotte","NC",28226,"980-343-6705","https://carmelmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1189,847,71.24,NA,"N","N","Y","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"855",2019,"600334","SCH","P","Cato Middle College High","Mecklenburg","8120 Grier Rd   Suite 171-B",NA,"Charlotte","NC",28215,"980-343-1452","https://catomiddlecollegehighschool.wearecms.com",NA,"H","600LEA","11:13","Regular School","Traditional","N",NA,NA,NA,NA,217,48,22.12,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
"856",2019,"600336","SCH","P","Chantilly Montessori","Mecklenburg","701 Briar Creek Rd",NA,"Charlotte","NC",28205,"980-343-0692","https://chantillymontessorischool.wearecms.com",NA,"E","600LEA","PK:06","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857",2019,"600341","SCH","P","Cochrane Collegiate Academy","Mecklenburg","6200 Starhaven Dr",NA,"Charlotte","NC",28215,"980-343-6460","https://cochranecollegiateacademy.wearecms.com",NA,"T","600LEA","6:12","Regular School","Traditional","Y",NA,NA,NA,NA,858,547,63.75,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
"858",2019,"600344","SCH","P","Collinswood Language Academy","Mecklenburg","4000 Applegate Rd",NA,"Charlotte","NC",28209,"980-343-5820","https://collinswoodlanguageacademy.wearecms.com",NA,"I","600LEA","KG:08","Regular School","Traditional","N",NA,NA,NA,NA,242,139,57.44,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"859",2019,"600345","SCH","P","Community House Middle","Mecklenburg","9500 Community House Rd",NA,"Charlotte","NC",28277,"980-343-0689","https://communityhousemiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1934,1152,59.57,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"860",2019,"600351","SCH","P","Coulwood STEM Academy","Mecklenburg","500 Kentberry Dr",NA,"Charlotte","NC",28214,"980-343-6090","https://coulwoodstemacademy.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,724,708,97.79,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"861",2019,"600353","SCH","P","Crestdale Middle","Mecklenburg","940 Sam Newell Rd",NA,"Matthews","NC",28105,"980-343-5755","https://crestdalemiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,907,636,70.12,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
"862",2019,"600357","SCH","P","Davidson Elementary","Mecklenburg","635 South St",NA,"Davidson","NC",28036,"980-343-3900","https://davidsonelementaryschool.wearecms.com",NA,"E","600LEA","KG:06","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",2019,"600361","SCH","P","Butler High","Mecklenburg","1810 Matthews-Mint Hill Rd",NA,"Matthews","NC",28105,"980-343-6300","https://butlerhighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2044,1332,65.17,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"864",2019,"600364","SCH","P","Military and Global Leadership Academy","Mecklenburg","1411 Hawthorne Lane, Ste A",NA,"Charlotte","NC",28205,"980-343-6011","hhttp://schools.cms.k12.nc.us/mglaHS",NA,"H","600LEA","9:12","Regular School","Traditional","Y",NA,NA,NA,NA,185,153,82.7,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"865",2019,"600366","SCH","P","Marie G Davis","Mecklenburg","3351 Griffith St",NA,"Charlotte","NC",28203,"980-343-0006","https://mariegdavis.wearecms.com",NA,"I","600LEA","KG:08","Regular School","Traditional","Y",NA,NA,NA,NA,150,149,99.33,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"866",2019,"600374","SCH","P","Druid Hills Academy","Mecklenburg","2801 Lucena Ave",NA,"Charlotte","NC",28206,"980-343-5515","https://druidhillsacademy.wearecms.com",NA,"I","600LEA","PK:08","Regular School","Year Round","Y",NA,NA,NA,NA,157,136,86.62,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"867",2019,"600377","SCH","P","East Mecklenburg High","Mecklenburg","6800 Monroe Rd",NA,"Charlotte","NC",28212,"980-343-6430","https://eastmecklenburghighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2005,1338,66.73,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
"868",2019,"600381","SCH","P","Eastway Middle","Mecklenburg","1501 Norland Rd",NA,"Charlotte","NC",28205,"980-343-6410","https://eastwaymiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,911,763,83.75,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0
"869",2019,"600386","SCH","P","Hawthorne Academy of Health Sciences","Mecklenburg","1411 Hawthorne Ln",NA,"Charlotte","NC",28205,"980-343-6011","https://hawthorneacademyofhealthsciences.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,249,244,97.99,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"870",2019,"600394","SCH","P","Francis Bradley Middle","Mecklenburg","13345 Beatties Ford Rd",NA,"Huntersville","NC",28078,"980-343-5750","https://francisbradleymiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1074,751,69.93,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"871",2019,"600397","SCH","P","Garinger High","Mecklenburg","1100 Eastway Dr",NA,"Charlotte","NC",28205,"980-343-6450","https://garingerhighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","Y",NA,NA,NA,NA,1715,1126,65.66,NA,"N","Y","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"872",2019,"600399","SCH","P","Alexander Graham Middle","Mecklenburg","1800 Runnymede Lane",NA,"Charlotte","NC",28211,"980-343-5810","https://alexandergrahammiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1443,780,54.05,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"873",2019,"600404","SCH","P","Harper Middle College High","Mecklenburg","315 W Hebron St",NA,"Charlotte","NC",28273,"980-343-0012","https://harpermiddlecollegehighschool.wearecms.com",NA,"H","600LEA","11:13","Regular School","Traditional","N",NA,NA,NA,NA,183,74,40.44,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"874",2019,"600405","SCH","P","Harding University High","Mecklenburg","2001 Alleghany St",NA,"Charlotte","NC",28208,"980-343-6007","https://hardinguniversityhighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","Y",NA,NA,NA,NA,1459,857,58.74,NA,"N","Y","Y","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1
"875",2019,"600413","SCH","P","Highland Mill Montessori","Mecklenburg","3201 Clemson Ave",NA,"Charlotte","NC",28205,"980-343-5525","https://highlandmillmontessorielementaryschool.wearecms.com",NA,"E","600LEA","PK:06","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876",2019,"600415","SCH","P","Hopewell High","Mecklenburg","11530 Beatties Ford Rd",NA,"Huntersville","NC",28078,"980-343-5988","https://hopewellhighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1712,1118,65.3,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"877",2019,"600416","SCH","P","Hornets Nest Elementary","Mecklenburg","6700 Beatties Ford Rd",NA,"Charlotte","NC",28216,"980-343-6110","https://hornetsnestelementaryschool.wearecms.com",NA,"E","600LEA","P3:05","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",2019,"600426","SCH","P","Independence High","Mecklenburg","1967 Patriot Dr",NA,"Charlotte","NC",28227,"980-343-6900","https://independencehighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2241,1392,62.12,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"879",2019,"600428","SCH","P","James Martin Middle","Mecklenburg","6301 University Pointe Blvd",NA,"Charlotte","NC",28262,"980-343-5382","https://jamesmartinmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,860,694,80.7,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"880",2019,"600429","SCH","P","Governors Village STEM Academy (Upper)","Mecklenburg","7810 Neal Rd",NA,"Charlotte","NC",28262,"980-343-5775","https://governorsvillagestemacademylower.wearecms.com",NA,"M","600LEA","5:08","Regular School","Traditional","N",NA,NA,NA,NA,578,574,99.31,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
"881",2019,"600431","SCH","P","Jay M Robinson Middle","Mecklenburg","5925 Ballantyne Commons Pkwy",NA,"Charlotte","NC",28277,"980-343-6944","https://jaymrobinsonmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1252,862,68.85,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
"882",2019,"600434","SCH","P","Kennedy Middle","Mecklenburg","4000 Gallant Ln",NA,"Charlotte","NC",28273,"980-343-5540","https://kennedymiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1065,817,76.71,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"883",2019,"600435","SCH","P","Trillium Springs Montessori","Mecklenburg","9213 Beatties Ford Rd",NA,"Huntersville","NC",28078,"980-343-9442","https://trilliumspringsmontessorischool.wearecms.com",NA,"E","600LEA","PK:06","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",2019,"600439","SCH","P","Turning Point Academy","Mecklenburg","8701 Moores Chapel Rd",NA,"Charlotte","NC",28214,"980-343-5231","https://turningpointacademy.wearecms.com",NA,"T","600LEA","6:12","Alternative School","Traditional","Y",NA,NA,NA,NA,308,145,47.08,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1
"885",2019,"600443","SCH","P","Levine Middle College High","Mecklenburg","2728 Campus Ridge Rd",NA,"Matthews","NC",28105,"980-343-9437","https://levinemiddlecollegehighschool.wearecms.com",NA,"H","600LEA","11:13","Regular School","Traditional","N",NA,NA,NA,NA,229,65,28.38,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"886",2019,"600445","SCH","P","Mallard Creek High","Mecklenburg","3825 Johnston Oehler Rd",NA,"Charlotte","NC",28269,"980-343-1341","https://mallardcreekhighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2408,1510,62.71,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"887",2019,"600448","SCH","P","Martin Luther King Jr Middle","Mecklenburg","500 Bilmark Ave",NA,"Charlotte","NC",28213,"980-343-0698","https://mlkjrmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,947,691,72.97,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"888",2019,"600450","SCH","P","McClintock Middle","Mecklenburg","1925 Rama Rd",NA,"Charlotte","NC",28212,"980-343-6425","https://mcclintockmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,1176,828,70.41,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"889",2019,"600454","SCH","P","Metro School","Mecklenburg","405 S. Davidson St",NA,"Charlotte","NC",28202,"980-343-5450","https://metroschool.wearecms.com",NA,"A","600LEA","P2:13","EC School","Traditional","N",NA,NA,NA,NA,163,154,94.48,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"890",2019,"600455","SCH","P","Mint Hill Middle","Mecklenburg","11501 Idewild Rd",NA,"Matthews","NC",28105,"980-343-5439","https://minthillmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1229,798,64.93,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"891",2019,"600457","SCH","P","Rocky River High","Mecklenburg","10505 Clear Creek Commerce Dr",NA,"Mint Hill","NC",28227,"980-344-0409","https://rockyriverhighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1494,921,61.65,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1
"892",2019,"600461","SCH","P","Lincoln Heights Academy","Mecklenburg","5833 Millhaven Lane",NA,"Charlotte","NC",28269,"980-343-0680","https://lincolnheightsacademy.wearecms.com",NA,"A","600LEA","KG:13","EC School","Traditional","Y",NA,NA,NA,NA,63,20,31.75,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"893",2019,"600462","SCH","P","Mountain Island Lake Academy","Mecklenburg","7905 Pleasant Grove Rd",NA,"Charlotte","NC",28216,"980-343-6948","https://mountainislandlakeacademy.wearecms.com",NA,"I","600LEA","PK:08","Regular School","Traditional","N",NA,NA,NA,NA,256,196,76.56,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"894",2019,"600466","SCH","P","Myers Park High","Mecklenburg","2400 Colony Rd",NA,"Charlotte","NC",28209,"980-343-5800","https://myersparkhighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,3328,1729,51.95,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"895",2019,"600479","SCH","P","Northeast Middle","Mecklenburg","5960 Brickstone Dr",NA,"Charlotte","NC",28227,"980-343-6920","https://northeastmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,606,585,96.53,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
"896",2019,"600480","SCH","P","North Mecklenburg High","Mecklenburg","11201 Old Statesville Rd",NA,"Huntersville","NC",28078,"980-343-3840","https://northmecklenburghighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2180,1368,62.75,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"897",2019,"600481","SCH","P","Northridge Middle","Mecklenburg","7601 The Plaza",NA,"Charlotte","NC",28215,"980-343-5015","https://northridgemiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,923,816,88.41,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"898",2019,"600482","SCH","P","Northwest School of the Arts","Mecklenburg","1415 Beatties Ford Rd",NA,"Charlotte","NC",28216,"980-343-5500","https://northwestschoolofthearts.wearecms.com",NA,"T","600LEA","6:12","Regular School","Traditional","N",NA,NA,NA,NA,1077,377,35,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"899",2019,"600488","SCH","P","Oaklawn Language Academy","Mecklenburg","1810 Oaklawn Ave",NA,"Charlotte","NC",28216,"980-343-0400","https://oaklawnlanguageacademy.wearecms.com",NA,"I","600LEA","KG:08","Regular School","Traditional","N",NA,NA,NA,NA,154,128,83.12,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"900",2019,"600489","SCH","P","Bruns Avenue Elementary","Mecklenburg","501 S. Bruns Ave",NA,"Charlotte","NC",28208,"980-343-5495","https://brunsavenueelementaryschool.wearecms.com",NA,"E","600LEA","PK:05","Regular School","Year Round","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",2019,"600490","SCH","P","Olympic High","Mecklenburg","4301 Sandy Porter Rd",NA,"Charlotte","NC",28273,"980-343-3800","https://olympichighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2616,1859,71.06,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"902",2019,"600492","SCH","P","Park Road Montessori","Mecklenburg","3701 Haven Dr",NA,"Charlotte","NC",28209,"980-343-5830","https://parkroadmontessorischool.wearecms.com",NA,"E","600LEA","PK:06","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",2019,"600496","SCH","P","Phillip O Berry Academy of Technology","Mecklenburg","1430 Alleghany St",NA,"Charlotte","NC",28208,"980-343-5992","https://phillipoberryacademyoftechnology.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1679,1478,88.03,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"904",2019,"600497","SCH","P","Piedmont IB Middle","Mecklenburg","1241 E 10th St",NA,"Charlotte","NC",28204,"980-343-5435","https://piedmontmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1070,332,31.03,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"905",2019,"600498","SCH","P","Performance Learning Center","Mecklenburg","2300 W Sugar Creek Road",NA,"Charlotte","NC",28262,"980-343-1118","https://performancelearningcenter.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","Y",NA,NA,NA,NA,159,132,83.02,NA,"N","N","N","Y",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"906",2019,"600499","SCH","P","Charlotte-Mecklenburg Virtual HS","Mecklenburg","1900 Newcastle St","S","Charlotte","NC",28216,"980-343-3066","https://charlottemecklenburgvirtualhighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,321,119,37.07,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"907",2019,"600508","SCH","P","Providence High","Mecklenburg","1800 Pineville-Matthews Rd",NA,"Charlotte","NC",28270,"980-343-5390","https://providencehighschool.wearecms.com",NA,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1927,1241,64.4,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"908",2019,"600509","SCH","P","Quail Hollow Middle","Mecklenburg","2901 Smithfield Church Rd",NA,"Charlotte","NC",28210,"980-343-3620","https://quailhollowmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,1180,737,62.46,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"909",2019,"600513","SCH","P","Randolph Middle","Mecklenburg","4400 Water Oak Rd",NA,"Charlotte","NC",28211,"980-343-6700","https://randolphmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1160,894,77.07,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"910",2019,"600514","SCH","P","Ranson Middle","Mecklenburg","5850 Statesville Rd",NA,"Charlotte","NC",28269,"980-343-6800","https://ransonmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,1155,926,80.17,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"911",2019,"600515","SCH","P","Renaissance West STEAM Academy","Mecklenburg","3241 New Renaissance Way",NA,"Charlotte","NC",28208,"980-343-0049","https://renaissanceweststeamacademy.wearecms.com",NA,"I","600LEA","P2:07","Regular School","Traditional","Y",NA,NA,NA,NA,65,62,95.38,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"912",2019,"600517","SCH","P","Reid Park Academy","Mecklenburg","4108 W Tyvola Rd",NA,"Charlotte","NC",28208,"980-343-5035","https://reidparkacademy.wearecms.com",NA,"E","600LEA","PK:05","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",2019,"600518","SCH","P","Ridge Road Middle","Mecklenburg","7260 Highland Creek Pkwy",NA,"Charlotte","NC",28269,"980-344-3410","https://ridgeroadmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1300,954,73.38,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"914",2019,"600520","SCH","P","Sedgefield Middle","Mecklenburg","2700 Dorchester Pl",NA,"Charlotte","NC",28209,"980-343-5840","https://sedgefieldmiddleschool.wearecms.com",NA,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,536,308,57.46,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
